,Florida,California,Virginia,Texas,Massachusetts,New York,Connecticut,New Jersey,Washington,Michigan,Arizona,Colorado,Utah,Maine,North Carolina,Iowa,New Hampshire,Montana,Kansas,the District of Columbia,Rhode Island,Oregon,Vermont,Missouri,Pennsylvania,New Mexico,Maryland,Idaho,Georgia,Nevada,Tennessee,Illinois,Minnesota,Oklahoma,South Carolina,Mississippi,Indiana,Hawaii,Alabama,North Dakota,Louisiana,Arkansas,Wisconsin,Alaska,West Virginia,Ohio,Nebraska,South Dakota,Wyoming,Kentucky,Delaware
2007-04-01,251806.3357147302,470010.7276409014,264756.18070730753,142153.71812004285,351554.99152300955,282756.90884573193,305997.9128798865,364021.512844282,316642.0205835491,142855.31350446038,274287.9730520868,236571.07407465205,228848.29014871735,203494.4429418915,167748.65852175606,120733.92505224282,252413.74699300146,186065.30491566763,117890.64218329517,388139.35727606126,287440.5336247447,271416.7757911741,214744.17593791056,142050.4898796942,168204.9598857131,189137.26629398577,340712.92795231455,198816.710365714,170940.84841603856,326472.9273742097,150376.08271010793,208848.86970792772,209455.22887836528,110687.81146773153,164537.5583716775,125440.64040636086,118493.70169833007,472178.3320872835,136687.14530169946,,161277.43654080865,127430.49852164945,177241.5232399381,238099.371656427,104626.42196223115,129641.27772129055,132578.5682329601,140583.4492297312,195792.6859666462,115102.0760061548,276986.74859098304
2007-05-01,249981.71223934004,467007.70702982834,264572.50216949155,142555.85033182797,350815.4771273799,282988.8634084869,305646.5707344038,363959.2882594415,318594.44354243047,142089.33123109845,273959.37144250196,236973.87805987065,231276.93494518884,203102.89378029612,168485.33928506062,120866.99229498731,251968.16218706535,186717.61917210932,118333.05345234428,388611.4991877062,286673.2589906345,272907.8235497854,214995.38456564696,142097.99083190094,168635.3296420659,189905.5576852969,340774.28320470644,199386.17880307572,171270.2794111429,324416.3572950622,150924.5509911946,208869.47599472766,208973.65226652636,110925.99927299823,164791.1125491172,125841.66569162898,118472.61225654843,472371.4219391742,137112.4319422718,,161725.9703099588,127532.64176902157,177319.92108531867,238885.04279443866,104867.00117395203,129475.20736980128,132650.49493075893,140718.31076456638,197053.39843147667,115099.06937524321,277770.20958899317
2007-06-01,247701.25992393223,463549.310017617,263978.22399693937,143078.71076905623,349778.4246385104,283024.32666639064,304968.6250930932,363197.9999605101,319850.93885126506,141371.92780444855,273034.29567722365,237391.15733081987,233938.0966803482,202441.47285311823,169198.13890386047,120912.43469192769,251256.42466029743,187341.93035710006,118719.35567169328,388711.14118031523,285048.3885197676,273937.08833573794,215366.06565708725,142092.85352411334,168962.79234878294,191040.53923111164,340566.7796116491,199866.4533030147,171493.0812585173,321596.0971305848,151417.41199916994,208748.4440357536,208347.6479621972,111237.55434917833,164961.65658449475,126188.60586665907,118438.97991267638,472342.3522562426,137392.1844115823,,162092.58512107312,127628.0475879232,177316.61928766387,239699.7852568176,105066.3580107732,129324.36071566523,132394.78088113546,141099.8891999047,198456.5950957799,115118.42288697405,278766.2108613889
2007-07-01,244954.08514958038,459123.17566965375,262858.5488786918,143545.3104117018,348370.4484482037,283080.91998238856,304113.7928350087,361779.5665432227,320433.40634512337,140509.68654306835,271479.62243039376,237698.95824965337,236622.54192654035,201402.53334450815,169812.32340134546,120909.16593136876,250624.36329781753,187746.5363887696,119036.1831869377,388718.3782841405,283744.4194245016,274476.7150994907,215579.28137446198,142064.80220621914,169315.94037989326,191931.73805376064,340105.57915088214,200317.8163104006,171598.34308894293,318247.2805530316,151823.00616858655,208473.5754074048,207484.26170103383,111610.4160214273,165129.06618746824,126367.43704535975,118318.15657480614,471501.9466288806,137486.03242740454,,162376.31276535083,127695.28791236576,177127.94410426271,240538.4273600087,105217.38075320213,129122.79108448129,132257.19269892058,141445.86174393,199508.30788868899,115195.88626008439,279316.6241581191
2007-08-01,241917.8590750692,454507.7332152825,261613.52264758534,144041.23543833403,346910.9847533382,283159.17635041865,303339.495166651,360060.61863878166,320884.483068066,139756.23419960533,269346.01573139837,237844.05622737607,239264.3194352458,201092.3161639876,170366.04885552076,120996.43293235509,250096.68896636693,188286.1992630756,119376.18718784912,388631.1054111519,282278.28502683056,274580.57932077436,215571.39060921126,142002.96788152904,169569.39338205036,192699.82446305276,339541.38349545194,200707.2889141019,171637.00820744433,314650.81540338526,152137.44307761185,208124.45603308556,206685.86193745714,111963.46179171,165268.022773943,126519.88364046063,118280.22234516499,470878.54501498706,137612.15605589896,,162779.46834978653,127866.4112485471,177002.48055104513,241335.76425422574,105375.4506773931,128884.70732755052,132170.45130373744,141884.03554479798,200265.56395323048,115288.64716931939,279542.9697162775
2007-09-01,238809.41548878013,449320.67160563054,260474.75143162048,144529.951396759,345477.58477564366,283165.17006106,302806.3002208211,358377.3329113324,321087.75778609264,138808.13416789076,266676.97492007347,237658.07068790004,241260.04072615076,201222.40416697797,170801.59101306854,121108.09747884405,249558.87439549997,188830.7991880325,119636.08044353132,388639.66254288744,281210.10028128786,274539.84904687636,215714.62084143018,141880.81219548703,169696.8871742492,192946.82289182537,338726.8547141042,201012.94898405983,171523.8058863707,310634.4831782435,152285.0306260054,207569.4295338941,205893.74424726583,112242.50099863438,165355.44444797566,126717.9218855138,118233.18809418044,469900.3801618335,137713.05136989345,,163138.12456786053,127987.47287658606,176909.65584298983,242296.48649087688,105478.09303317207,128700.70242894498,132210.28719501395,142237.52084361864,200775.86146166627,115375.1456660886,279317.6224220399
2007-10-01,235630.19762236634,443877.2923092808,259488.80739250174,144979.98514209455,343862.2468624815,283370.65163004916,302277.8569601811,356841.59669347183,320571.71831997443,137854.9480332012,263985.4455345324,237213.3798978606,242794.58402988952,201802.38160521758,171144.0691802956,121236.06055160228,248938.6503919248,189431.2648846074,119853.51936283933,389102.1841656501,280025.89864051127,274219.4879875882,216127.732870645,141694.59569899892,169780.43227363462,193021.99171396732,337235.4433862651,201208.7352790786,171302.31301664023,306740.1289461723,152312.43013907864,206951.39466689862,205189.81533583868,112428.29059391796,165290.43945427335,126973.81647759238,118302.77066817187,469530.2497102945,137802.54452821743,,163401.30843173864,128091.9628450258,176939.4380063458,243277.47093715172,105574.20297647535,128486.78540538922,131915.94216970247,142651.293704414,201353.26791895262,115494.59550540631,279215.86755093426
2007-11-01,232305.96215443162,438405.51654081856,258514.0694526937,145354.97702040148,342199.3817313315,283577.5875510204,301351.4270821584,355297.4216078243,319324.3360883303,136790.5300031246,260462.39657915325,236477.63645450247,244087.21394344364,201797.51594011844,171397.7373800477,121354.28146026329,247988.1085043413,190097.0794777701,119876.62843045058,389384.45623780065,279262.35368517396,273525.45516191045,216747.35870800502,141382.76853713105,169887.20121164605,193012.00567015156,334745.02755111066,201382.48159039873,170892.66340452762,301248.59381083725,152144.92584244497,206307.84283204956,204230.998730407,112599.86162381787,165153.77931372807,127108.66111033311,118517.24787143357,469102.2919335959,137789.82791496228,,163611.40537536916,128086.78165760504,176903.22247405746,244111.28422425257,105613.86447437537,128136.33932556224,131586.80181829983,143118.86397657412,201863.6115446984,115542.20808175458,278705.5560013443
2007-12-01,228934.63126077363,432539.8851889276,257228.63030213944,145700.87967420075,340531.8668879738,283689.9723458125,300191.7352868203,353728.5094096458,317820.11002978106,135848.0000261068,256954.61569788994,235615.97160488836,245350.70963142804,201897.59815789954,171561.64670528393,121535.2408951957,246803.61329754678,190843.6053692589,119836.25378514639,389147.4044971052,278535.8351089612,272586.5052401508,217362.5733873007,141039.1865370292,169971.2021734556,193096.75579997027,331878.9366007465,201753.31862726653,170470.46898385894,295290.3210548532,151876.74979112647,205544.33687766085,203016.72919320353,112737.9103768952,164993.5716853887,127030.99675913576,118852.87266640189,468825.7843507298,137693.6893908676,,163701.7689721732,128082.3734117761,176844.13066733154,244837.52157731986,105701.72759948882,127693.49333379288,131246.02136826457,143680.6733879931,202259.27313749582,115546.57083499245,277628.8226514493
2008-01-01,225271.92800696046,426699.0652831632,255740.21854745873,145561.06810791208,338797.3946414596,283759.472480748,298203.77666726365,352352.33485285885,316327.10108522535,134885.449150032,253199.0598992974,234606.38610987287,246187.50645313715,201986.93940360122,171671.25931637603,121769.15497613871,245455.9227351644,191534.13235896465,119748.94812245089,388540.84996756306,277489.1481654103,271207.13486617286,218421.90955102618,140729.96839211622,169927.4041677751,193065.00865053848,329397.9445371963,202149.10714648725,169835.17284200698,287836.560313073,151430.82397500574,204711.13895326233,201614.20020532623,112788.49956081771,164943.8180393747,126994.3091727972,119078.539141378,468200.0022007174,137484.93134493046,,163803.05454964036,128038.26982873247,176730.01616800824,245415.16910223712,105834.78727230149,127217.76074914077,130889.27612421168,144331.31539912496,202516.07011189626,115491.94844058175,275867.96063100675
2008-02-01,221656.9488706712,419805.08336910995,254072.03210760994,145156.7837443968,336830.2060314579,283620.6131494316,296060.93091171357,351253.26730649965,314976.7497760258,133774.2683105345,248685.88803714185,233688.69508011694,246321.5785821143,202095.69523536213,171736.9065791464,121879.84422135718,244345.91050157914,191984.56381665534,119690.4709174261,387694.13304289634,275738.3455599205,270149.8754274,218821.42452376775,140585.5562525466,169896.64833961747,192916.6746863441,327408.3879537236,202890.8637796629,169120.90823107856,279714.8298896589,151002.48642224105,203071.48905714494,199996.15570523948,112853.64522465889,164834.0902694978,126863.17679015039,119144.318061071,467271.6721976556,137272.2378180862,,163755.6588467597,128051.0933934333,176412.439275458,245476.9720844887,106039.21615504276,126759.37290090893,130380.53561257555,144869.00507782912,202747.22273909487,115464.30402555993,274226.9454366406
2008-03-01,217796.18191466332,411569.79556705896,252109.46942558678,144561.515247628,334675.18291004724,283462.26464613486,293559.5587352279,349864.3159378826,313620.23719206644,132429.76568262465,243731.33870494386,232808.40506036615,245601.09237622083,202038.39955442763,171817.45083506271,121820.05228394957,243129.64533657627,191769.01782106832,119742.88467485162,386601.1020201072,273871.8338479966,268853.2068802771,218951.8528972712,140482.7353686186,169829.88124307114,192597.32112518593,325412.52066131897,203129.0590147612,168254.39599967853,271365.17510667257,150641.12405370575,202302.8902619834,198426.98385450908,112747.03775202297,164572.2725389443,126776.30985735565,119104.30719034713,467097.26311167673,137027.14349444504,,163672.32732243286,128085.08791417493,175836.38199161747,245507.93609678023,106210.24377525666,126384.77660133147,129955.75498873512,145204.7653957916,202948.24100494976,115440.11791336814,273427.2434466795
2008-04-01,214036.7402932157,401916.3492791821,249875.45751802638,144249.13693654796,332650.76296726306,283101.78136072267,291626.4476593014,347743.6146681252,311772.41697879345,130865.15551819133,237963.22984269483,232033.50046254648,244255.20196090834,201438.32360157277,171860.09663924086,121636.95643417152,242141.34203872178,191391.80648178046,119837.76813942757,385027.8141751038,271870.1445399897,267531.5859612079,218314.616253952,140232.23051685418,169783.4308936659,192118.55953275177,322992.8782552918,202991.07730818738,167509.16208605136,264185.90275974484,150442.13597041447,200869.48498514947,196901.5672356944,112759.332531919,164242.28397211767,126444.97275599597,119012.17346717785,467263.78426763084,136843.2133605258,,163549.98809048114,128142.06666494037,175113.3180515029,245272.86833434357,106360.97107348137,126060.32764429238,129699.78922161588,145285.12380892874,202981.24253313662,115290.62107329474,273053.7892111992
2008-05-01,209997.78896717113,391640.8539829816,247495.81253273608,144025.28632108073,330905.8382742855,282499.0220824415,290097.9615197597,344858.4182913161,309340.5810797066,129337.10368644365,233446.53742078785,231167.462066756,242525.98596187402,200416.89566335882,171811.61400267758,121502.78883503698,240341.74953428734,191182.73068153847,120035.14579923835,383404.79432887473,269520.6428195631,265676.60770301824,217765.64805559805,139885.59490092553,169578.0663907949,191519.04424490585,319817.10593021783,201791.27216664012,166795.1679870746,258292.49678323127,150302.95787609942,200365.20885271268,195545.09641950103,112801.73081335051,163931.42729574267,125864.24364397705,118876.73156489269,468600.3919863875,136724.95727614025,,163506.4321808338,128092.18086414436,174440.44654769654,245308.48635154124,106497.23568693815,125797.54389984834,129549.27737757676,145279.35165887608,202845.78714628844,115100.43649998528,272427.77299934044
2008-06-01,206069.92070717327,381662.1484158289,245426.4331235957,143824.53699020462,329355.3909791903,281676.27904753404,288835.3226223344,341891.8595293909,306522.5289643253,127846.46525930923,229035.88725314251,230315.34888711487,240518.91995264028,198871.1301287797,171580.4838655626,121380.35982438491,238317.20241646338,191426.67401238787,120216.28962414786,381829.8547868308,267001.74121068313,263650.97945377225,217160.07969883,139447.4138888997,169250.35166456233,190728.94811112247,316110.0850754061,200417.0723377914,166045.1546040143,251944.48536558726,150115.0299144117,198705.6349163133,194308.44230684615,113026.734995573,163653.2288961409,125216.61081499886,118746.94744103025,469053.3300348371,136708.897363651,,163502.18665538877,127921.92919607076,173951.6547963652,245217.42936936126,106692.51559725037,125498.77014482045,129399.1418641305,145350.2945677537,202534.02873503207,114902.27322110404,270866.6044907078
